Beta,Mu,Initial_Ratio,MC_Rho,MMCA_Rho
0.76,0.1,0.2,0.9096975,
0.78,0.1,0.2,0.9086600000000001,
0.8,0.1,0.2,0.9087299999999999,
0.8200000000000001,0.1,0.2,0.90893,
0.84,0.1,0.2,0.90840875,
0.86,0.1,0.2,0.90898125,
0.88,0.1,0.2,0.9091887499999999,
0.9,0.1,0.2,0.90960125,
0.92,0.1,0.2,0.9091512500000002,
0.9400000000000001,0.1,0.2,0.90877625,
0.96,0.1,0.2,0.90914375,
0.98,0.1,0.2,0.9091887500000001,
1.0,0.1,0.2,0.90884625,
0.0,0.3,0.2,0.0,0.00013425440724079335
0.02,0.3,0.2,0.0023075,0.07183693525837366
0.04,0.3,0.2,0.27837999999999996,
0.06,0.3,0.2,0.4187825,
0.08,0.3,0.2,0.50434,
0.1,0.3,0.2,0.56189,
0.12,0.3,0.2,0.6040012499999999,
0.14,0.3,0.2,0.63357375,
0.16,0.3,0.2,0.66096625,
0.18,0.3,0.2,0.676215,
0.2,0.3,0.2,0.69231375,
0.22,0.3,0.2,0.7035775,
0.24,0.3,0.2,0.7130675,
0.26,0.3,0.2,0.7217474999999999,
0.28,0.3,0.2,0.7280199999999999,
0.3,0.3,0.2,0.7344624999999999,
0.32,0.3,0.2,0.7394925000000001,
0.34,0.3,0.2,0.7432849999999999,
0.36,0.3,0.2,0.7462199999999999,
0.38,0.3,0.2,0.7498025000000001,
0.4,0.3,0.2,0.7520587500000001,
0.42,0.3,0.2,0.75454375,
0.44,0.3,0.2,0.75652375,
0.46,0.3,0.2,0.7589087499999999,
0.48,0.3,0.2,0.7601137499999999,
0.5,0.3,0.2,0.76130625,
0.52,0.3,0.2,0.7628012500000001,
0.54,0.3,0.2,0.763585,
0.56,0.3,0.2,0.7654025000000001,
0.58,0.3,0.2,0.76471125,
0.6,0.3,0.2,0.7654875,
0.62,0.3,0.2,0.7668562499999999,
0.64,0.3,0.2,0.7668537500000001,
0.66,0.3,0.2,0.76679125,
0.68,0.3,0.2,0.7672924999999999,
0.7000000000000001,0.3,0.2,0.7676725000000001,
0.72,0.3,0.2,0.76783625,
0.74,0.3,0.2,0.76772875,
0.76,0.3,0.2,0.7689199999999999,
0.78,0.3,0.2,0.76873125,
0.8,0.3,0.2,0.76879375,
0.8200000000000001,0.3,0.2,0.76937,
0.84,0.3,0.2,0.7683074999999999,
0.86,0.3,0.2,0.7688512499999999,
0.88,0.3,0.2,0.7684875,
0.9,0.3,0.2,0.7685050000000001,
0.92,0.3,0.2,0.76912625,
0.9400000000000001,0.3,0.2,0.76905125,
0.96,0.3,0.2,0.7692237499999999,
0.98,0.3,0.2,0.769345,
1.0,0.3,0.2,0.7684037499999999,
0.0,0.5,0.2,0.0,5.9567301527756716e-05
0.02,0.5,0.2,0.0,7.270326249004139e-05
0.04,0.5,0.2,0.0979375,0.13086553792806138
0.06,0.5,0.2,0.22471625000000003,
0.08,0.5,0.2,0.3161375,
0.1,0.5,0.2,0.38432625000000004,
0.12,0.5,0.2,0.4347225,
0.14,0.5,0.2,0.47356750000000003,
0.16,0.5,0.2,0.50486875,
0.18,0.5,0.2,0.5292887500000001,
0.2,0.5,0.2,0.54982,
0.22,0.5,0.2,0.5658887499999999,
0.24,0.5,0.2,0.5798662499999999,
0.26,0.5,0.2,0.59107,
0.28,0.5,0.2,0.6018275,
0.3,0.5,0.2,0.60950625,
0.32,0.5,0.2,0.6171662499999999,
0.34,0.5,0.2,0.6238112499999999,
0.36,0.5,0.2,0.62801625,
0.38,0.5,0.2,0.633,
0.4,0.5,0.2,0.6368875,
0.42,0.5,0.2,0.64030625,
0.44,0.5,0.2,0.6441899999999999,
0.46,0.5,0.2,0.6458812500000001,
0.48,0.5,0.2,0.64900875,
0.5,0.5,0.2,0.65079125,
0.52,0.5,0.2,0.6529312500000001,
0.54,0.5,0.2,0.6542074999999999,
0.56,0.5,0.2,0.6565100000000001,
0.58,0.5,0.2,0.65792125,
0.6,0.5,0.2,0.6582124999999999,
0.62,0.5,0.2,0.6593675,
0.64,0.5,0.2,0.6602912500000001,
0.66,0.5,0.2,0.6610325,
0.68,0.5,0.2,0.66194375,
0.7000000000000001,0.5,0.2,0.6623625,
0.72,0.5,0.2,0.66257375,
0.74,0.5,0.2,0.6637237500000001,
0.76,0.5,0.2,0.6644137499999999,
0.78,0.5,0.2,0.664365,
0.8,0.5,0.2,0.66473875,
0.8200000000000001,0.5,0.2,0.6652275,
0.84,0.5,0.2,0.66501125,
0.86,0.5,0.2,0.66557,
0.88,0.5,0.2,0.6656075000000001,
