Beta,Mu,Initial_Ratio,MC_Rho,MMCA_Rho
0.0,0.7,0.2,0.0,3.324435847641266e-05
0.02,0.7,0.2,0.0,0.0001956306115305722
0.04,0.7,0.2,0.0,0.12883060495285328
0.06,0.7,0.2,0.29969749999999995,0.4170510943602283
0.08,0.7,0.2,0.41008625000000004,0.5622053934068838
0.1,0.7,0.2,0.46957750000000004,
0.12,0.7,0.2,0.50699875,
0.14,0.7,0.2,0.530405,
0.16,0.7,0.2,0.5464424999999999,
0.18,0.7,0.2,0.55761375,
0.2,0.7,0.2,0.5656575,
0.22,0.7,0.2,0.57140375,
0.24,0.7,0.2,0.5756325,
0.26,0.7,0.2,0.5793174999999999,
0.28,0.7,0.2,0.58159125,
0.3,0.7,0.2,0.5833737499999999,
0.32,0.7,0.2,0.5843349999999999,
0.34,0.7,0.2,0.5850724999999999,
0.36,0.7,0.2,0.58604125,
0.38,0.7,0.2,0.58695125,
0.4,0.7,0.2,0.5872062499999999,
0.42,0.7,0.2,0.5876362499999999,
0.44,0.7,0.2,0.5873474999999999,
0.46,0.7,0.2,0.5877625,
0.48,0.7,0.2,0.5881687499999999,
0.5,0.7,0.2,0.5882649999999999,
0.52,0.7,0.2,0.58802375,
0.54,0.7,0.2,0.58808375,
0.56,0.7,0.2,0.5880475,
0.58,0.7,0.2,0.5880575,
0.6,0.7,0.2,0.5882912499999999,
0.62,0.7,0.2,0.58856,
0.64,0.7,0.2,0.58802375,
0.66,0.7,0.2,0.58826375,
0.68,0.7,0.2,0.5882487499999999,
0.7000000000000001,0.7,0.2,0.5880124999999999,
0.72,0.7,0.2,0.5879949999999999,
0.74,0.7,0.2,0.58838625,
0.76,0.7,0.2,0.58790875,
0.78,0.7,0.2,0.5883799999999999,
0.8,0.7,0.2,0.5881299999999999,
0.8200000000000001,0.7,0.2,0.58834125,
0.84,0.7,0.2,0.58797,
0.86,0.7,0.2,0.5882000000000001,
0.88,0.7,0.2,0.5879774999999999,
0.9,0.7,0.2,0.58778,
0.92,0.7,0.2,0.5885937499999999,
0.9400000000000001,0.7,0.2,0.58847375,
0.96,0.7,0.2,0.5881325,
0.98,0.7,0.2,0.58841375,
1.0,0.7,0.2,0.58832875,
0.0,0.9,0.2,0.0,5.0526397931718044e-05
0.02,0.9,0.2,0.0,0.0001209994514716851
0.04,0.9,0.2,0.0,0.0006920681672641545
0.06,0.9,0.2,0.157905,0.25179793421727026
0.08,0.9,0.2,0.3021775,0.43773734353479604
0.1,0.9,0.2,0.37599249999999995,
0.12,0.9,0.2,0.42190375,
0.14,0.9,0.2,0.452665,
0.16,0.9,0.2,0.472445,
0.18,0.9,0.2,0.48636375,
0.2,0.9,0.2,0.49689,
0.22,0.9,0.2,0.50378625,
0.24,0.9,0.2,0.5094087500000001,
0.26,0.9,0.2,0.51361875,
0.28,0.9,0.2,0.5167025,
0.3,0.9,0.2,0.51897375,
0.32,0.9,0.2,0.5203062500000001,
0.34,0.9,0.2,0.52190125,
0.36,0.9,0.2,0.52295625,
0.38,0.9,0.2,0.5240775,
0.4,0.9,0.2,0.52441375,
0.42,0.9,0.2,0.5247550000000001,
0.44,0.9,0.2,0.5253037500000001,
0.46,0.9,0.2,0.52520125,
0.48,0.9,0.2,0.52556625,
0.5,0.9,0.2,0.52577375,
0.52,0.9,0.2,0.52593875,
0.54,0.9,0.2,0.52585625,
0.56,0.9,0.2,0.5262075,
0.58,0.9,0.2,0.526045,
0.6,0.9,0.2,0.52620375,
0.62,0.9,0.2,0.52646625,
0.64,0.9,0.2,0.5263837499999999,
0.66,0.9,0.2,0.5263187500000001,
0.68,0.9,0.2,0.52624875,
0.7000000000000001,0.9,0.2,0.52645375,
0.72,0.9,0.2,0.5261075,
0.74,0.9,0.2,0.5265350000000001,
0.76,0.9,0.2,0.5265124999999999,
0.78,0.9,0.2,0.52632375,
0.8,0.9,0.2,0.5264325,
0.8200000000000001,0.9,0.2,0.5263500000000001,
0.84,0.9,0.2,0.5259937499999999,
0.86,0.9,0.2,0.5262237500000001,
0.88,0.9,0.2,0.52616875,
0.9,0.9,0.2,0.5261800000000001,
0.92,0.9,0.2,0.52645,
0.9400000000000001,0.9,0.2,0.5262075,
0.96,0.9,0.2,0.52623875,
0.98,0.9,0.2,0.5262525,
1.0,0.9,0.2,0.5262350000000001,
