Beta,Mu,Initial_Ratio,MC_Rho,MMCA_Rho
0.7000000000000001,0.1,0.1,0.9092525,
0.72,0.1,0.1,0.9087337500000001,
0.74,0.1,0.1,0.90874875,
0.76,0.1,0.1,0.9090075,
0.78,0.1,0.1,0.908695,
0.8,0.1,0.1,0.9088625000000001,
0.8200000000000001,0.1,0.1,0.90892625,
0.84,0.1,0.1,0.9089925000000001,
0.86,0.1,0.1,0.90920625,
0.88,0.1,0.1,0.9087675000000001,
0.9,0.1,0.1,0.90936125,
0.92,0.1,0.1,0.90888375,
0.9400000000000001,0.1,0.1,0.9088512500000001,
0.96,0.1,0.1,0.9090225000000001,
0.98,0.1,0.1,0.9094262500000001,
1.0,0.1,0.1,0.90872,
0.0,0.3,0.1,0.0,0.00013617512212560356
0.02,0.3,0.1,0.0,0.0005176373146605313
0.04,0.3,0.1,0.22188625,0.2869773790095279
0.06,0.3,0.1,0.425265,0.5017051049910839
0.08,0.3,0.1,0.53494625,0.6166275159938144
0.1,0.3,0.1,0.5952037499999999,0.6881967335016401
0.12,0.3,0.1,0.63677625,
0.14,0.3,0.1,0.6646800000000002,
0.16,0.3,0.1,0.6863775,
0.18,0.3,0.1,0.7021074999999999,
0.2,0.3,0.1,0.7146312499999999,
0.22,0.3,0.1,0.72494375,
0.24,0.3,0.1,0.731705,
0.26,0.3,0.1,0.73789125,
0.28,0.3,0.1,0.74316,
0.3,0.3,0.1,0.74738625,
0.32,0.3,0.1,0.75107875,
0.34,0.3,0.1,0.754085,
0.36,0.3,0.1,0.75697625,
0.38,0.3,0.1,0.7582800000000001,
0.4,0.3,0.1,0.75911125,
0.42,0.3,0.1,0.76126125,
0.44,0.3,0.1,0.7621687500000001,
0.46,0.3,0.1,0.76314625,
0.48,0.3,0.1,0.7642625000000001,
0.5,0.3,0.1,0.76524125,
0.52,0.3,0.1,0.7658375,
0.54,0.3,0.1,0.7663787499999999,
0.56,0.3,0.1,0.7665875000000001,
0.58,0.3,0.1,0.7668325000000001,
0.6,0.3,0.1,0.766815,
0.62,0.3,0.1,0.76736,
0.64,0.3,0.1,0.7677925000000001,
0.66,0.3,0.1,0.76773375,
0.68,0.3,0.1,0.7678200000000001,
0.7000000000000001,0.3,0.1,0.768695,
0.72,0.3,0.1,0.7688887499999999,
0.74,0.3,0.1,0.7687925000000001,
0.76,0.3,0.1,0.7689775,
0.78,0.3,0.1,0.7688300000000001,
0.8,0.3,0.1,0.76903125,
0.8200000000000001,0.3,0.1,0.769275,
0.84,0.3,0.1,0.76878625,
0.86,0.3,0.1,0.7686387499999999,
0.88,0.3,0.1,0.76933625,
0.9,0.3,0.1,0.7688412500000001,
0.92,0.3,0.1,0.7686025000000001,
0.9400000000000001,0.3,0.1,0.7687925,
0.96,0.3,0.1,0.7692862500000001,
0.98,0.3,0.1,0.7696875,
1.0,0.3,0.1,0.7694325000000001,
0.0,0.5,0.1,0.0,6.169768298158743e-05
0.02,0.5,0.1,0.0,0.00011935738526005272
0.04,0.5,0.1,0.0,0.0007783630186154913
0.06,0.5,0.1,0.15657500000000002,0.21917926611669275
0.08,0.5,0.1,0.3070675,0.3918786915111488
0.1,0.5,0.1,0.39867875,0.5017111561810373
0.12,0.5,0.1,0.4578475,
0.14,0.5,0.1,0.50314625,
0.16,0.5,0.1,0.53573625,
0.18,0.5,0.1,0.56032375,
0.2,0.5,0.1,0.57851625,
0.22,0.5,0.1,0.5929049999999999,
0.24,0.5,0.1,0.6041475,
0.26,0.5,0.1,0.6146925,
0.28,0.5,0.1,0.6220787499999999,
0.3,0.5,0.1,0.6291975,
0.32,0.5,0.1,0.634575,
0.34,0.5,0.1,0.6396000000000001,
0.36,0.5,0.1,0.6428425000000001,
0.38,0.5,0.1,0.6455124999999999,
0.4,0.5,0.1,0.6494225,
0.42,0.5,0.1,0.6514612500000001,
0.44,0.5,0.1,0.65353,
0.46,0.5,0.1,0.65459125,
0.48,0.5,0.1,0.6567287500000001,
0.5,0.5,0.1,0.6577925,
0.52,0.5,0.1,0.6592125000000002,
0.54,0.5,0.1,0.6603675000000001,
0.56,0.5,0.1,0.6609775000000002,
0.58,0.5,0.1,0.6611374999999999,
0.6,0.5,0.1,0.661805,
0.62,0.5,0.1,0.6625975,
0.64,0.5,0.1,0.66314125,
0.66,0.5,0.1,0.6638474999999999,
0.68,0.5,0.1,0.66392,
0.7000000000000001,0.5,0.1,0.66429125,
0.72,0.5,0.1,0.66491625,
0.74,0.5,0.1,0.66514375,
0.76,0.5,0.1,0.6657675000000001,
0.78,0.5,0.1,0.66493875,
0.8,0.5,0.1,0.6655862499999999,
0.8200000000000001,0.5,0.1,0.66535375,
0.84,0.5,0.1,0.6657287500000001,
0.86,0.5,0.1,0.6660375000000001,
0.88,0.5,0.1,0.6656725,
0.9,0.5,0.1,0.6656187500000001,
0.92,0.5,0.1,0.6663725,
0.9400000000000001,0.5,0.1,0.66611875,
0.96,0.5,0.1,0.66642875,
0.98,0.5,0.1,0.6659837500000001,
1.0,0.5,0.1,0.6660675,
0.0,0.7,0.1,0.0,3.240818098987248e-05
0.02,0.7,0.1,0.0,6.413258693131989e-05
0.04,0.7,0.1,0.0,0.00012948432860015725
0.06,0.7,0.1,0.0,0.0014494285820563935
0.08,0.7,0.1,0.12481000000000002,0.18600431794323713
0.1,0.7,0.1,0.24323500000000003,0.3280140106773666
0.12,0.7,0.1,0.31869875000000003,0.42787677147457076
0.14,0.7,0.1,0.37543875,
0.16,0.7,0.1,0.41605000000000003,
0.18,0.7,0.1,0.44659125000000005,
0.2,0.7,0.1,0.47024125,
0.22,0.7,0.1,0.48968249999999997,
0.24,0.7,0.1,0.50464625,
0.26,0.7,0.1,0.517855,
0.28,0.7,0.1,0.52798,
0.3,0.7,0.1,0.5367275,
0.32,0.7,0.1,0.54407375,
0.34,0.7,0.1,0.54964625,
0.36,0.7,0.1,0.5549775,
0.38,0.7,0.1,0.55907125,
0.4,0.7,0.1,0.56285,
0.42,0.7,0.1,0.56609375,
0.44,0.7,0.1,0.56853875,
0.46,0.7,0.1,0.57082875,
0.48,0.7,0.1,0.5735549999999999,
0.5,0.7,0.1,0.5752700000000001,
0.52,0.7,0.1,0.5767125,
0.54,0.7,0.1,0.5781575,
0.56,0.7,0.1,0.5789525,
0.58,0.7,0.1,0.58049875,
0.6,0.7,0.1,0.5806874999999999,
0.62,0.7,0.1,0.5822912499999999,
0.64,0.7,0.1,0.5825675,
0.66,0.7,0.1,0.58311375,
0.68,0.7,0.1,0.583835,
0.7000000000000001,0.7,0.1,0.5843612499999999,
0.72,0.7,0.1,0.58483875,
0.74,0.7,0.1,0.58501625,
0.76,0.7,0.1,0.5856474999999999,
0.78,0.7,0.1,0.5854312500000001,
0.8,0.7,0.1,0.5860299999999999,
0.8200000000000001,0.7,0.1,0.5864524999999999,
0.84,0.7,0.1,0.5865462499999999,
0.86,0.7,0.1,0.58658875,
0.88,0.7,0.1,0.5870162499999999,
0.9,0.7,0.1,0.587225,
0.92,0.7,0.1,0.58747,
0.9400000000000001,0.7,0.1,0.587035,
0.96,0.7,0.1,0.5873925,
0.98,0.7,0.1,0.58751,
1.0,0.7,0.1,0.5875875,
0.0,0.9,0.1,0.0,5.044628177459732e-05
0.02,0.9,0.1,0.0,3.201282294842668e-05
0.04,0.9,0.1,0.0,7.959327892025616e-05
0.06,0.9,0.1,0.0,0.00015604171296072235
0.08,0.9,0.1,0.0,0.0052108930268009975
0.1,0.9,0.1,0.11755624999999999,0.1661668119181034
0.12,0.9,0.1,0.20913000000000004,0.2864247918358666
0.14,0.9,0.1,0.2735875,
0.16,0.9,0.1,0.32173625,
0.18,0.9,0.1,0.35747625,
0.2,0.9,0.1,0.38819375,
0.22,0.9,0.1,0.409855,
0.24,0.9,0.1,0.42832625,
0.26,0.9,0.1,0.44317,
0.28,0.9,0.1,0.45557125,
0.3,0.9,0.1,0.4657025,
0.32,0.9,0.1,0.47448750000000006,
0.34,0.9,0.1,0.481595,
0.36,0.9,0.1,0.48756374999999996,
0.38,0.9,0.1,0.4920275,
0.4,0.9,0.1,0.49681875000000003,
0.42,0.9,0.1,0.5006275,
0.44,0.9,0.1,0.5039337500000001,
0.46,0.9,0.1,0.50656375,
0.48,0.9,0.1,0.5085612500000001,
0.5,0.9,0.1,0.5105249999999999,
0.52,0.9,0.1,0.5130025,
0.54,0.9,0.1,0.51404125,
0.56,0.9,0.1,0.515315,
0.58,0.9,0.1,0.51681625,
0.6,0.9,0.1,0.517595,
0.62,0.9,0.1,0.5187775000000001,
0.64,0.9,0.1,0.519835,
0.66,0.9,0.1,0.520555,
0.68,0.9,0.1,0.52089,
0.7000000000000001,0.9,0.1,0.5216500000000001,
0.72,0.9,0.1,0.52239625,
0.74,0.9,0.1,0.52277625,
0.76,0.9,0.1,0.5230025,
0.78,0.9,0.1,0.52341125,
0.8,0.9,0.1,0.52385125,
0.8200000000000001,0.9,0.1,0.52402375,
0.84,0.9,0.1,0.52451,
0.86,0.9,0.1,0.5245412500000001,
0.88,0.9,0.1,0.52469375,
0.9,0.9,0.1,0.5250975,
0.92,0.9,0.1,0.5249837500000001,
0.9400000000000001,0.9,0.1,0.525385,
0.96,0.9,0.1,0.5254362499999999,
0.98,0.9,0.1,0.52552,
1.0,0.9,0.1,0.52585,
0.0,0.1,0.2,0.0,0.00048042780207470636
0.02,0.1,0.2,0.4619925000000001,0.5017446824971552
0.04,0.1,0.2,0.69883125,0.7370992910502503
0.06,0.1,0.2,0.78076875,0.8210066948503658
0.08,0.1,0.2,0.82093,0.8642056087916106
0.1,0.1,0.2,0.8463575,0.8905714716675815
0.12,0.1,0.2,0.8619612499999999,
0.14,0.1,0.2,0.8724637499999999,
0.16,0.1,0.2,0.88044125,
0.18,0.1,0.2,0.8867437499999999,
0.2,0.1,0.2,0.89056875,
0.22,0.1,0.2,0.89467375,
0.24,0.1,0.2,0.89684,
0.26,0.1,0.2,0.9001375,
0.28,0.1,0.2,0.9011199999999999,
0.3,0.1,0.2,0.90235625,
0.32,0.1,0.2,0.9039525,
0.34,0.1,0.2,0.9042862500000001,
0.36,0.1,0.2,0.9051625000000001,
0.38,0.1,0.2,0.9062574999999999,
0.4,0.1,0.2,0.90691625,
0.42,0.1,0.2,0.9064687499999999,
0.44,0.1,0.2,0.9072387499999999,
0.46,0.1,0.2,0.9075225,
0.48,0.1,0.2,0.9075937500000001,
0.5,0.1,0.2,0.9076900000000001,
0.52,0.1,0.2,0.9085737500000001,
0.54,0.1,0.2,0.9080850000000001,
0.56,0.1,0.2,0.9085150000000002,
0.58,0.1,0.2,0.9084049999999999,
0.6,0.1,0.2,0.9081725,
0.62,0.1,0.2,0.9085724999999999,
0.64,0.1,0.2,0.9088987500000001,
0.66,0.1,0.2,0.90841375,
0.68,0.1,0.2,0.90860875,
0.7000000000000001,0.1,0.2,0.9086425,
0.72,0.1,0.2,0.9091537500000001,
0.74,0.1,0.2,0.90880625,
0.76,0.1,0.2,0.909375,
0.78,0.1,0.2,0.9091225000000001,
0.8,0.1,0.2,0.9089462500000001,
0.8200000000000001,0.1,0.2,0.90884625,
0.84,0.1,0.2,0.90882125,
0.86,0.1,0.2,0.90829625,
0.88,0.1,0.2,0.9086025000000001,
0.9,0.1,0.2,0.9086175,
0.92,0.1,0.2,0.9091962499999999,
0.9400000000000001,0.1,0.2,0.90887,
0.96,0.1,0.2,0.90929,
0.98,0.1,0.2,0.90938125,
1.0,0.1,0.2,0.90900375,
0.0,0.3,0.2,0.0,0.00014056191372249723
0.02,0.3,0.2,0.0,0.0005147215770030867
0.04,0.3,0.2,0.22519000000000003,0.2870040130164389
0.06,0.3,0.2,0.4254725,0.5017150854791478
0.08,0.3,0.2,0.5297025000000001,0.6166294160959059
0.1,0.3,0.2,0.593695,0.6881966947040172
0.12,0.3,0.2,0.63615625,
0.14,0.3,0.2,0.6650912500000001,
0.16,0.3,0.2,0.6858875000000001,
0.18,0.3,0.2,0.7011762500000001,
0.2,0.3,0.2,0.7147625,
0.22,0.3,0.2,0.72427875,
0.24,0.3,0.2,0.73288625,
0.26,0.3,0.2,0.73828125,
0.28,0.3,0.2,0.74251,
0.3,0.3,0.2,0.748305,
0.32,0.3,0.2,0.75178375,
0.34,0.3,0.2,0.7537462500000001,
0.36,0.3,0.2,0.756635,
0.38,0.3,0.2,0.7586674999999999,
0.4,0.3,0.2,0.7591500000000001,
0.42,0.3,0.2,0.76174875,
0.44,0.3,0.2,0.7629575,
0.46,0.3,0.2,0.7636,
0.48,0.3,0.2,0.7635824999999999,
0.5,0.3,0.2,0.76572625,
0.52,0.3,0.2,0.76493375,
0.54,0.3,0.2,0.7659999999999999,
0.56,0.3,0.2,0.76621375,
0.58,0.3,0.2,0.7667087499999999,
0.6,0.3,0.2,0.7671012500000001,
0.62,0.3,0.2,0.7677674999999999,
0.64,0.3,0.2,0.7678387499999999,
0.66,0.3,0.2,0.76828125,
0.68,0.3,0.2,0.76824625,
0.7000000000000001,0.3,0.2,0.76834625,
0.72,0.3,0.2,0.76890875,
0.74,0.3,0.2,0.7681950000000001,
0.76,0.3,0.2,0.7684237500000001,
0.78,0.3,0.2,0.7688174999999999,
0.8,0.3,0.2,0.76887375,
0.8200000000000001,0.3,0.2,0.7689175,
0.84,0.3,0.2,0.7691250000000001,
0.86,0.3,0.2,0.76924,
0.88,0.3,0.2,0.7685,
0.9,0.3,0.2,0.7694137499999999,
0.92,0.3,0.2,0.7695949999999999,
0.9400000000000001,0.3,0.2,0.76998,
0.96,0.3,0.2,0.7689450000000001,
0.98,0.3,0.2,0.7694850000000001,
1.0,0.3,0.2,0.76868875,
0.0,0.5,0.2,0.0,6.175687958256505e-05
0.02,0.5,0.2,0.0,0.00011818012106378413
0.04,0.5,0.2,0.0,0.0007769849737090398
0.06,0.5,0.2,0.14682625,0.21917828119924557
0.08,0.5,0.2,0.3021725,0.3918738996176364
0.1,0.5,0.2,0.397745,0.5017111499079994
0.12,0.5,0.2,0.4603425,
0.14,0.5,0.2,0.5029375,
0.16,0.5,0.2,0.534805,
0.18,0.5,0.2,0.5589912499999999,
0.2,0.5,0.2,0.57799375,
0.22,0.5,0.2,0.5935625,
0.24,0.5,0.2,0.6053212499999999,
0.26,0.5,0.2,0.6147549999999999,
0.28,0.5,0.2,0.62249,
0.3,0.5,0.2,0.6293625,
0.32,0.5,0.2,0.63400875,
0.34,0.5,0.2,0.6396362499999999,
0.36,0.5,0.2,0.64256125,
0.38,0.5,0.2,0.6464500000000001,
0.4,0.5,0.2,0.64961375,
0.42,0.5,0.2,0.6511450000000001,
0.44,0.5,0.2,0.65292375,
0.46,0.5,0.2,0.6546887499999999,
0.48,0.5,0.2,0.6572125,
0.5,0.5,0.2,0.6581637499999999,
0.52,0.5,0.2,0.6586137500000001,
0.54,0.5,0.2,0.66012375,
0.56,0.5,0.2,0.6609975,
0.58,0.5,0.2,0.6620175,
0.6,0.5,0.2,0.66254125,
0.62,0.5,0.2,0.66240375,
0.64,0.5,0.2,0.6631525,
0.66,0.5,0.2,0.66378625,
0.68,0.5,0.2,0.6641675,
0.7000000000000001,0.5,0.2,0.6645262500000001,
0.72,0.5,0.2,0.66439125,
0.74,0.5,0.2,0.6649675,
0.76,0.5,0.2,0.66558125,
0.78,0.5,0.2,0.66561125,
0.8,0.5,0.2,0.6651362500000001,
0.8200000000000001,0.5,0.2,0.6657750000000001,
0.84,0.5,0.2,0.6656700000000001,
0.86,0.5,0.2,0.6659675,
