Beta,Mu,Initial_Ratio,MC_Rho,MMCA_Rho
0.26,0.5,0.2,0.6611558333333332,
0.28,0.5,0.2,0.6629241666666666,
0.3,0.5,0.2,0.6640516666666666,
0.32,0.5,0.2,0.6646424999999999,
0.34,0.5,0.2,0.6649491666666667,
0.36,0.5,0.2,0.6657466666666667,
0.38,0.5,0.2,0.6662016666666668,
0.4,0.5,0.2,0.6664200000000001,
0.42,0.5,0.2,0.6660366666666667,
0.44,0.5,0.2,0.6668425,
0.46,0.5,0.2,0.6668158333333334,
0.48,0.5,0.2,0.6665841666666666,
0.5,0.5,0.2,0.6663650000000001,
0.52,0.5,0.2,0.6664699999999999,
0.54,0.5,0.2,0.6666333333333333,
0.56,0.5,0.2,0.6666258333333333,
0.58,0.5,0.2,0.667055,
0.6,0.5,0.2,0.6665700000000001,
0.62,0.5,0.2,0.6668358333333333,
0.64,0.5,0.2,0.6670508333333334,
0.66,0.5,0.2,0.6663333333333332,
0.68,0.5,0.2,0.6667850000000002,
0.7000000000000001,0.5,0.2,0.6669425,
0.72,0.5,0.2,0.6670099999999999,
0.74,0.5,0.2,0.6662083333333334,
0.76,0.5,0.2,0.6665891666666667,
0.78,0.5,0.2,0.6669583333333332,
0.8,0.5,0.2,0.6665941666666666,
0.8200000000000001,0.5,0.2,0.6670591666666666,
0.84,0.5,0.2,0.6665408333333335,
0.86,0.5,0.2,0.6665066666666667,
0.88,0.5,0.2,0.6664875000000001,
0.9,0.5,0.2,0.666995,
0.92,0.5,0.2,0.6664908333333334,
0.9400000000000001,0.5,0.2,0.667195,
0.96,0.5,0.2,0.6667083333333333,
0.98,0.5,0.2,0.6666274999999999,
1.0,0.5,0.2,0.6666274999999999,
0.0,0.7,0.2,0.0,3.2489258642715196e-05
0.02,0.7,0.2,0.0,0.00019534566687053238
0.04,0.7,0.2,0.0007733333333333332,0.12897111074141873
0.06,0.7,0.2,0.30036,0.41708538979355997
0.08,0.7,0.2,0.41009416666666665,0.5621992027423244
0.1,0.7,0.2,0.4698575,
0.12,0.7,0.2,0.5066433333333333,
0.14,0.7,0.2,0.5310383333333334,
0.16,0.7,0.2,0.5468283333333334,
0.18,0.7,0.2,0.5583158333333332,
0.2,0.7,0.2,0.565985,
0.22,0.7,0.2,0.5715366666666667,
0.24,0.7,0.2,0.5764358333333334,
0.26,0.7,0.2,0.5788466666666667,
0.28,0.7,0.2,0.58107,
0.3,0.7,0.2,0.583205,
0.32,0.7,0.2,0.584335,
0.34,0.7,0.2,0.5853066666666668,
0.36,0.7,0.2,0.5856133333333333,
0.38,0.7,0.2,0.5864358333333333,
0.4,0.7,0.2,0.5868566666666666,
0.42,0.7,0.2,0.5873191666666666,
0.44,0.7,0.2,0.5871066666666667,
0.46,0.7,0.2,0.5880091666666667,
0.48,0.7,0.2,0.5878816666666666,
0.5,0.7,0.2,0.5879358333333333,
0.52,0.7,0.2,0.5879683333333333,
0.54,0.7,0.2,0.5883708333333334,
0.56,0.7,0.2,0.588205,
0.58,0.7,0.2,0.5880624999999999,
0.6,0.7,0.2,0.5876283333333333,
0.62,0.7,0.2,0.5882974999999999,
0.64,0.7,0.2,0.5882816666666667,
0.66,0.7,0.2,0.5881916666666667,
0.68,0.7,0.2,0.588365,
0.7000000000000001,0.7,0.2,0.5882816666666667,
0.72,0.7,0.2,0.5882350000000001,
0.74,0.7,0.2,0.5881333333333333,
0.76,0.7,0.2,0.5880266666666667,
0.78,0.7,0.2,0.5883108333333333,
0.8,0.7,0.2,0.5881758333333333,
0.8200000000000001,0.7,0.2,0.5885966666666667,
0.84,0.7,0.2,0.5883983333333334,
0.86,0.7,0.2,0.5881508333333333,
0.88,0.7,0.2,0.5880258333333334,
0.9,0.7,0.2,0.588195,
0.92,0.7,0.2,0.58836,
0.9400000000000001,0.7,0.2,0.5883191666666667,
0.96,0.7,0.2,0.5880391666666667,
0.98,0.7,0.2,0.5885725,
1.0,0.7,0.2,0.5882366666666666,
0.0,0.9,0.2,0.0,4.863480767910429e-05
0.02,0.9,0.2,0.0,0.00012066034259065958
0.04,0.9,0.2,0.0,0.0007708084200356174
0.06,0.9,0.2,0.1616733333333333,0.25198788949389195
0.08,0.9,0.2,0.3012375,0.4377682973220133
0.1,0.9,0.2,0.37756416666666665,
0.12,0.9,0.2,0.42259583333333334,
0.14,0.9,0.2,0.45142000000000004,
0.16,0.9,0.2,0.47257916666666666,
0.18,0.9,0.2,0.48687916666666664,
0.2,0.9,0.2,0.4967541666666666,
0.22,0.9,0.2,0.5039416666666666,
0.24,0.9,0.2,0.5096483333333333,
0.26,0.9,0.2,0.51367,
0.28,0.9,0.2,0.5164525000000001,
0.3,0.9,0.2,0.51893,
0.32,0.9,0.2,0.5206233333333333,
0.34,0.9,0.2,0.5220508333333334,
0.36,0.9,0.2,0.5229558333333333,
0.38,0.9,0.2,0.5237208333333333,
0.4,0.9,0.2,0.5244633333333333,
0.42,0.9,0.2,0.5246466666666667,
0.44,0.9,0.2,0.5251183333333332,
0.46,0.9,0.2,0.52533,
0.48,0.9,0.2,0.5256491666666666,
0.5,0.9,0.2,0.5258233333333333,
0.52,0.9,0.2,0.5259125,
0.54,0.9,0.2,0.52616,
0.56,0.9,0.2,0.5261283333333333,
0.58,0.9,0.2,0.5259666666666667,
0.6,0.9,0.2,0.5262791666666666,
0.62,0.9,0.2,0.5262125000000001,
0.64,0.9,0.2,0.5263216666666666,
0.66,0.9,0.2,0.5261791666666666,
0.68,0.9,0.2,0.5263975,
0.7000000000000001,0.9,0.2,0.5263541666666667,
0.72,0.9,0.2,0.5265625,
0.74,0.9,0.2,0.5263475,
0.76,0.9,0.2,0.5262625,
0.78,0.9,0.2,0.5261158333333333,
0.8,0.9,0.2,0.5261283333333333,
0.8200000000000001,0.9,0.2,0.5263599999999999,
0.84,0.9,0.2,0.5263758333333333,
0.86,0.9,0.2,0.5263116666666666,
0.88,0.9,0.2,0.5264391666666667,
0.9,0.9,0.2,0.52624,
0.92,0.9,0.2,0.5262066666666666,
0.9400000000000001,0.9,0.2,0.5262458333333333,
0.96,0.9,0.2,0.5264175,
0.98,0.9,0.2,0.5263941666666666,
1.0,0.9,0.2,0.5263608333333333,
