Beta,Mu,Initial_Ratio,MC_Rho,MMCA_Rho
0.22,0.7,0.2,0.4600450000000001,
0.24,0.7,0.2,0.47717249999999994,
0.26,0.7,0.2,0.49138999999999994,
0.28,0.7,0.2,0.5039525,
0.3,0.7,0.2,0.51313,
0.32,0.7,0.2,0.52208,
0.34,0.7,0.2,0.530315,
0.36,0.7,0.2,0.5359375,
0.38,0.7,0.2,0.542295,
0.4,0.7,0.2,0.54723,
0.42,0.7,0.2,0.5517449999999999,
0.44,0.7,0.2,0.556635,
0.46,0.7,0.2,0.5598150000000001,
0.48,0.7,0.2,0.5633525,
0.5,0.7,0.2,0.56506,
0.52,0.7,0.2,0.5677774999999999,
0.54,0.7,0.2,0.5697225,
0.56,0.7,0.2,0.5710649999999999,
0.58,0.7,0.2,0.5736525,
0.6,0.7,0.2,0.5751675,
0.62,0.7,0.2,0.5760875,
0.64,0.7,0.2,0.5774374999999999,
0.66,0.7,0.2,0.57823,
0.68,0.7,0.2,0.5799225,
0.7000000000000001,0.7,0.2,0.5808749999999999,
0.72,0.7,0.2,0.5816575,
0.74,0.7,0.2,0.5832125,
0.76,0.7,0.2,0.5837,
0.78,0.7,0.2,0.5842449999999999,
0.8,0.7,0.2,0.5836975,
0.8200000000000001,0.7,0.2,0.5847374999999999,
0.84,0.7,0.2,0.5857325,
0.86,0.7,0.2,0.5849275,
0.88,0.7,0.2,0.5857475,
0.9,0.7,0.2,0.5862025,
0.92,0.7,0.2,0.586535,
0.9400000000000001,0.7,0.2,0.5864524999999999,
0.96,0.7,0.2,0.5866925,
0.98,0.7,0.2,0.5871299999999999,
1.0,0.7,0.2,0.5868725,
0.0,0.9,0.2,0.0,4.853352975434407e-05
0.02,0.9,0.2,0.0,1.390027531190103e-05
0.04,0.9,0.2,0.0,6.979944963255443e-05
0.06,0.9,0.2,0.0,0.0631570615379289
0.08,0.9,0.2,0.11363500000000001,
0.1,0.9,0.2,0.17907499999999998,
0.12,0.9,0.2,0.2309225,
0.14,0.9,0.2,0.27224,
0.16,0.9,0.2,0.307295,
0.18,0.9,0.2,0.33757000000000004,
0.2,0.9,0.2,0.3619325,
0.22,0.9,0.2,0.3823575,
0.24,0.9,0.2,0.40179249999999994,
0.26,0.9,0.2,0.41582,
0.28,0.9,0.2,0.42915500000000006,
0.3,0.9,0.2,0.4412525000000001,
0.32,0.9,0.2,0.4512125,
0.34,0.9,0.2,0.4599875,
0.36,0.9,0.2,0.46770749999999994,
0.38,0.9,0.2,0.4748375,
0.4,0.9,0.2,0.4804625,
0.42,0.9,0.2,0.48596000000000006,
0.44,0.9,0.2,0.48991250000000003,
0.46,0.9,0.2,0.4940325,
0.48,0.9,0.2,0.4970075,
0.5,0.9,0.2,0.5001275,
0.52,0.9,0.2,0.5034775,
0.54,0.9,0.2,0.505665,
0.56,0.9,0.2,0.5084675,
0.58,0.9,0.2,0.5100374999999999,
0.6,0.9,0.2,0.5120650000000001,
0.62,0.9,0.2,0.51346,
0.64,0.9,0.2,0.5149050000000001,
0.66,0.9,0.2,0.5161950000000001,
0.68,0.9,0.2,0.51688,
0.7000000000000001,0.9,0.2,0.5179050000000001,
0.72,0.9,0.2,0.5185725000000001,
0.74,0.9,0.2,0.519435,
0.76,0.9,0.2,0.5201025,
0.78,0.9,0.2,0.5209825,
0.8,0.9,0.2,0.52153,
0.8200000000000001,0.9,0.2,0.5219625000000001,
0.84,0.9,0.2,0.522785,
0.86,0.9,0.2,0.52293,
0.88,0.9,0.2,0.52362,
0.9,0.9,0.2,0.52375,
0.92,0.9,0.2,0.5237350000000001,
0.9400000000000001,0.9,0.2,0.5244300000000001,
0.96,0.9,0.2,0.52429,
0.98,0.9,0.2,0.524625,
1.0,0.9,0.2,0.525255,
