Beta,Mu,Initial_Ratio,MC_Rho,MMCA_Rho
0.56,0.5,0.2,0.62405,
0.58,0.5,0.2,0.6268625,
0.6,0.5,0.2,0.63007,
0.62,0.5,0.2,0.634055,
0.64,0.5,0.2,0.637315,
0.66,0.5,0.2,0.6384475,
0.68,0.5,0.2,0.6416024999999999,
0.7000000000000001,0.5,0.2,0.6430925000000001,
0.72,0.5,0.2,0.6462275,
0.74,0.5,0.2,0.6482125000000001,
0.76,0.5,0.2,0.64974,
0.78,0.5,0.2,0.6509450000000001,
0.8,0.5,0.2,0.6520100000000001,
0.8200000000000001,0.5,0.2,0.6544125,
0.84,0.5,0.2,0.65452,
0.86,0.5,0.2,0.65557,
0.88,0.5,0.2,0.6570675,
0.9,0.5,0.2,0.6574100000000002,
0.92,0.5,0.2,0.6578425,
0.9400000000000001,0.5,0.2,0.65937,
0.96,0.5,0.2,0.6593975000000001,
0.98,0.5,0.2,0.6602950000000001,
1.0,0.5,0.2,0.6609324999999999,
0.0,0.7,0.2,0.0,3.16041905260072e-05
0.02,0.7,0.2,0.0,5.277674920446127e-05
0.04,0.7,0.2,0.0,4.216014362229667e-05
0.06,0.7,0.2,0.0,6.715625549866589e-05
0.08,0.7,0.2,0.0,9.774094771743146e-05
0.1,0.7,0.2,0.0,0.0002442051586762206
0.12,0.7,0.2,0.0,0.018577321771125036
0.14,0.7,0.2,0.008645,0.10905848278455336
0.16,0.7,0.2,0.11028000000000002,0.18920069428001324
0.18,0.7,0.2,0.18136249999999998,0.2575611118510845
0.2,0.7,0.2,0.2350675,0.3160215326833051
0.22,0.7,0.2,0.2743225,
0.24,0.7,0.2,0.31204499999999996,
0.26,0.7,0.2,0.345775,
0.28,0.7,0.2,0.37085499999999993,
0.3,0.7,0.2,0.39334500000000006,
0.32,0.7,0.2,0.4131025,
0.34,0.7,0.2,0.43093000000000004,
0.36,0.7,0.2,0.44771500000000003,
0.38,0.7,0.2,0.46283750000000007,
0.4,0.7,0.2,0.47123750000000003,
0.42,0.7,0.2,0.4831225,
0.44,0.7,0.2,0.492025,
0.46,0.7,0.2,0.5020700000000001,
0.48,0.7,0.2,0.508365,
0.5,0.7,0.2,0.51613,
0.52,0.7,0.2,0.5225775000000001,
0.54,0.7,0.2,0.5282475,
0.56,0.7,0.2,0.53197,
0.58,0.7,0.2,0.536515,
0.6,0.7,0.2,0.5421300000000001,
0.62,0.7,0.2,0.5460025000000001,
0.64,0.7,0.2,0.54862,
0.66,0.7,0.2,0.5517025,
0.68,0.7,0.2,0.55533,
0.7000000000000001,0.7,0.2,0.557735,
0.72,0.7,0.2,0.559945,
0.74,0.7,0.2,0.56285,
0.76,0.7,0.2,0.5643925,
0.78,0.7,0.2,0.56657,
0.8,0.7,0.2,0.567785,
0.8200000000000001,0.7,0.2,0.5704275,
0.84,0.7,0.2,0.5712975,
0.86,0.7,0.2,0.57289,
0.88,0.7,0.2,0.57388,
0.9,0.7,0.2,0.575735,
0.92,0.7,0.2,0.576835,
0.9400000000000001,0.7,0.2,0.57805,
0.96,0.7,0.2,0.5787424999999999,
0.98,0.7,0.2,0.579275,
1.0,0.7,0.2,0.579815,
0.0,0.9,0.2,0.0,4.9547077096456896e-05
0.02,0.9,0.2,0.0,2.982095295306515e-05
0.04,0.9,0.2,0.0,3.718293369637706e-05
0.06,0.9,0.2,0.0,3.4498969706357896e-05
0.08,0.9,0.2,0.0,4.3322655847320276e-05
0.1,0.9,0.2,0.0,6.823978256524696e-05
0.12,0.9,0.2,0.0,0.00012448730343268079
0.14,0.9,0.2,0.0,0.00043709495966994986
0.16,0.9,0.2,0.0,0.03880652870891417
0.18,0.9,0.2,0.022675,0.10874542824577568
0.2,0.9,0.2,0.12480000000000001,0.17219965329008505
0.22,0.9,0.2,0.17078249999999998,
0.24,0.9,0.2,0.22057500000000002,
0.26,0.9,0.2,0.25410000000000005,
0.28,0.9,0.2,0.283185,
0.3,0.9,0.2,0.3061675,
0.32,0.9,0.2,0.33368749999999997,
0.34,0.9,0.2,0.35268249999999995,
0.36,0.9,0.2,0.3696625,
0.38,0.9,0.2,0.385075,
0.4,0.9,0.2,0.3997775,
0.42,0.9,0.2,0.412115,
0.44,0.9,0.2,0.42284750000000004,
0.46,0.9,0.2,0.4331425,
0.48,0.9,0.2,0.4417925,
0.5,0.9,0.2,0.4488575,
0.52,0.9,0.2,0.45719750000000003,
0.54,0.9,0.2,0.4632025,
0.56,0.9,0.2,0.46905,
0.58,0.9,0.2,0.47364999999999996,
0.6,0.9,0.2,0.47893499999999994,
0.62,0.9,0.2,0.4822475,
0.64,0.9,0.2,0.48644750000000003,
0.66,0.9,0.2,0.49074749999999995,
0.68,0.9,0.2,0.4934325,
0.7000000000000001,0.9,0.2,0.49674,
0.72,0.9,0.2,0.49898,
0.74,0.9,0.2,0.5014425,
0.76,0.9,0.2,0.5038125,
0.78,0.9,0.2,0.5057050000000001,
0.8,0.9,0.2,0.50826,
0.8200000000000001,0.9,0.2,0.5093625,
0.84,0.9,0.2,0.511015,
0.86,0.9,0.2,0.512595,
0.88,0.9,0.2,0.5137750000000001,
0.9,0.9,0.2,0.5153700000000001,
0.92,0.9,0.2,0.5166825,
0.9400000000000001,0.9,0.2,0.5178400000000001,
0.96,0.9,0.2,0.5184725,
0.98,0.9,0.2,0.519675,
1.0,0.9,0.2,0.5205875,
